2,22,2137.90509833,44.8714530936,2336.7606,44.92275,1.905
4,22,2038.50582727,44.7624287879,2336.7606,44.92275,1.621
8,22,1987.520475,44.5437857686,2336.7606,44.92275,1.687
16,22,1962.4788375,44.2708215712,2336.7606,44.92275,1.744
2,24,1738.78276254,43.6375227425,1894.0983,43.67125,2.012
4,24,1661.22907576,43.5562388468,1894.0983,43.67125,1.831
8,24,1621.40865,43.3808187922,1894.0983,43.67125,1.699
16,24,1601.99930625,43.1520431858,1894.0983,43.67125,1.718
2,26,1445.80757759,42.4673506271,1569.8112,42.490375,1.68
4,26,1383.84467879,42.4066545875,1569.8112,42.490375,1.657
8,26,1352.0194125,42.2664715794,1569.8112,42.490375,1.709
16,26,1336.3650375,42.0711472656,1569.8112,42.490375,1.733
2,28,1221.78283545,41.339797199,1323.2946,41.35625,1.663
4,28,1171.00697273,41.2957675926,1323.2946,41.35625,1.829
8,28,1144.9518375,41.182109924,1323.2946,41.35625,1.723
16,28,1132.173975,41.0106302517,1323.2946,41.35625,1.871
2,30,995.518823077,40.0781894649,1083.3081,40.0905,1.985
4,30,951.505157576,40.038812037,1083.3081,40.0905,1.766
8,30,928.9491,39.9382645693,1083.3081,40.0905,1.74
16,30,917.94335625,39.7901282118,1083.3081,40.0905,1.747
2,32,815.910527759,38.8652977843,887.2728,38.873875,2.02
4,32,780.077730303,38.8384609007,887.2728,38.873875,1.849
8,32,761.7269625,38.7591423564,887.2728,38.873875,1.747
16,32,752.64178125,38.6325065972,887.2728,38.873875,1.759
2,34,675.596579599,37.7818889632,737.1789,37.78675,1.972
4,34,644.540427273,37.7564296717,737.1789,37.78675,1.871
8,34,628.745625,37.6921160051,737.1789,37.78675,1.847
16,34,620.9623875,37.5799543403,737.1789,37.78675,1.753
