2,22,7992.99555,41.5680212083,8258.4186,41.732,27.269
4,22,7861.004025,41.469976625,8258.4186,41.732,40.929
8,22,7795.056075,41.3333786318,8258.4186,41.732,47.123
16,22,7762.14579375,41.162411849,8258.4186,41.732,49.124
2,24,6737.32905,39.6779492917,6906.3615,39.781625,27.358
4,24,6653.244675,39.6160582083,6906.3615,39.781625,41.082
8,24,6611.3194125,39.5172435389,6906.3615,39.781625,47.065
16,24,6590.218125,39.3767027344,6906.3615,39.781625,49.13
2,26,5664.48015,38.0089348333,5774.9751,38.077125,27.137
4,26,5609.488575,37.9689916667,5774.9751,38.077125,40.674
8,26,5581.854,37.8886285051,5774.9751,38.077125,46.857
16,26,5568.02968125,37.7733659722,5774.9751,38.077125,48.753
2,28,4673.79795,36.4437937917,4747.0416,36.487875,27.304
4,28,4637.3511,36.416186,4747.0416,36.487875,40.989
8,28,4619.008125,36.3521897804,4747.0416,36.487875,46.758
16,28,4609.8131625,36.2545133681,4747.0416,36.487875,48.84
2,30,3613.68555,34.8634040417,3670.3116,34.895125,27.469
4,30,3585.4851,34.8438422083,3670.3116,34.895125,40.974
8,30,3571.34895,34.7909939189,3670.3116,34.895125,47.157
16,30,3564.30328125,34.7033228299,3670.3116,34.895125,49.166
2,32,2749.85235,33.4530762917,2788.8885,33.468,27.443
4,32,2730.297075,33.44201875,2788.8885,33.468,40.96
8,32,2720.570175,33.3947654983,2788.8885,33.468,47.127
16,32,2715.6993375,33.3212209201,2788.8885,33.468,49.139
2,34,2024.26905,32.24008725,2053.0506,32.24425,27.398
4,34,2009.928225,32.235995625,2053.0506,32.24425,40.977
8,34,2002.67505,32.2008739443,2053.0506,32.24425,47.23
16,34,1999.06798125,32.1352597656,2053.0506,32.24425,49.233
