2,22,9765.46032441,40.6224438963,10921.2759,41.747,2.602
4,22,9187.44845455,39.2740698232,10921.2759,41.747,3.367
8,22,8891.1737625,38.4227256334,10921.2759,41.747,4.05
16,22,8745.82185,37.9658542535,10921.2759,41.747,4.455
2,24,8524.16638495,38.8384026756,9473.4768,39.768,2.888
4,24,8049.13824848,37.6178191919,9473.4768,39.768,3.455
8,24,7805.620425,36.8289419341,9473.4768,39.768,4.092
16,24,7686.04329375,36.4003291233,9473.4768,39.768,4.435
2,26,7468.07429197,37.2341929766,8253.9636,38.003,2.476
4,26,7075.03048788,36.1241393519,8253.9636,38.003,3.332
8,26,6873.4992,35.395370228,8253.9636,38.003,4.034
16,26,6774.4462875,34.9963581597,8253.9636,38.003,4.427
2,28,6505.41722508,35.6775713211,7151.6277,36.306,2.486
4,28,6182.08826061,34.6737465067,7151.6277,36.306,3.34
8,28,6016.11315,34.0006415963,7151.6277,36.306,4.039
16,28,5934.6282375,33.6287542969,7151.6277,36.306,4.415
2,30,5516.04939833,34.0271384197,6082.4076,34.578375,2.844
4,30,5232.28058182,33.0955753788,6082.4076,34.578375,3.344
8,30,5086.723125,32.458928125,6082.4076,34.578375,4.046
16,30,5015.23355625,32.1026244358,6082.4076,34.578375,4.412
2,32,4653.84736254,32.4743854097,5117.8986,32.920125,2.653
4,32,4421.91420606,31.6421444444,5117.8986,32.920125,3.349
8,32,4302.8286,31.0584944679,5117.8986,32.920125,4.036
16,32,4244.27319375,30.7250910156,5117.8986,32.920125,4.412
2,34,3910.67478863,31.0477257107,4308.3714,31.43,2.666
4,34,3712.0976697,30.2932459596,4308.3714,31.43,3.316
8,34,3609.795825,29.7546164696,4308.3714,31.43,4.0
16,34,3559.53631875,29.4389876302,4308.3714,31.43,4.365
