2,22,9547.06514548,41.4224286789,9848.2752,41.511375,2.668
4,22,9393.59710606,41.33259617,9848.2752,41.511375,1.799
8,22,9312.1089375,41.2583113176,9848.2752,41.511375,1.923
16,22,9271.6861875,41.1574289497,9848.2752,41.511375,2.016
2,24,8228.90954849,39.4570331522,8407.5864,39.513125,2.9
4,24,8136.99159091,39.3920686448,8407.5864,39.513125,1.823
8,24,8087.716725,39.3373199747,8407.5864,39.513125,1.906
16,24,8063.27499375,39.2564440104,8407.5864,39.513125,2.079
2,26,7090.08374247,37.7492914298,7198.1799,37.791625,2.659
4,26,7034.36266667,37.6999786616,7198.1799,37.791625,1.825
8,26,7004.1957,37.6563980574,7198.1799,37.791625,1.907
16,26,6989.19538125,37.5911926649,7198.1799,37.791625,2.042
2,28,6040.25378729,36.1446755017,6108.2232,36.177125,2.938
4,28,6005.09873636,36.1032132997,6108.2232,36.177125,1.833
8,28,5986.2178875,36.069870228,6108.2232,36.177125,1.919
16,28,5976.83041875,36.0144457465,6108.2232,36.177125,2.165
2,30,4914.68189398,34.4973637542,4966.0476,34.526375,2.646
4,30,4888.28710909,34.4596191498,4966.0476,34.526375,1.844
8,30,4874.0151375,34.428717652,4966.0476,34.526375,1.933
16,30,4867.01431875,34.3770299479,4966.0476,34.526375,2.216
2,32,3986.73133645,33.0574426003,4022.7249,33.083875,2.642
4,32,3968.49956667,33.0220869529,4022.7249,33.083875,1.867
8,32,3958.754025,32.9964986064,4022.7249,33.083875,1.956
16,32,3953.9604,32.949275,4022.7249,33.083875,2.233
2,34,3188.35977893,31.771722408,3215.4159,31.7965,2.69
4,34,3174.60685758,31.7378843013,3215.4159,31.7965,1.854
8,34,3167.3364,31.7127904561,3215.4159,31.7965,1.957
16,34,3163.82911875,31.6720149306,3215.4159,31.7965,2.263
