2,22,9761.5872,41.6577033333,10921.2759,41.747,27.287
4,22,9181.6092,41.5830760833,10921.2759,41.747,40.322
8,22,8891.1737625,41.4825597128,10921.2759,41.747,46.35
16,22,8745.82185,41.3099747396,10921.2759,41.747,48.149
2,24,8520.98265,39.68650875,9473.4768,39.768,28.374
4,24,8044.337325,39.6197298333,9473.4768,39.768,40.169
8,24,7805.620425,39.5302375845,9473.4768,39.768,47.479
16,24,7686.04329375,39.3701074653,9473.4768,39.768,48.148
2,26,7465.43985,37.9188485,8253.9636,38.003,26.906
4,26,7071.0576,37.8553535,8253.9636,38.003,40.291
8,26,6873.4992,37.7740945101,8253.9636,38.003,46.331
16,26,6774.4462875,37.6265641493,8253.9636,38.003,49.235
2,28,6503.2494,36.2058510833,7151.6277,36.306,26.989
4,28,6178.818075,36.1382605,7151.6277,36.306,40.45
8,28,6016.11315,36.0617340372,7151.6277,36.306,47.505
16,28,5934.6282375,35.9259259549,7151.6277,36.306,48.496
2,30,5514.14715,34.379959,6082.4076,34.578375,26.908
4,30,5229.411525,34.26605575,6082.4076,34.578375,40.415
8,30,5086.723125,34.1700695101,6082.4076,34.578375,46.401
16,30,5015.23355625,34.0303085938,6082.4076,34.578375,48.31
2,32,4652.29155,32.6777033333,5117.8986,32.920125,26.859
4,32,4419.5661,32.5452123333,5117.8986,32.920125,40.223
8,32,4302.8286,32.4463200169,5117.8986,32.920125,46.549
16,32,4244.27319375,32.3146070312,5117.8986,32.920125,48.254
2,34,3909.34065,31.1170508333,4308.3714,31.43,26.839
4,34,3710.081025,30.9520189167,4308.3714,31.43,40.234
8,34,3609.795825,30.8408108953,4308.3714,31.43,46.306
16,34,3559.53631875,30.710387934,4308.3714,31.43,48.231
