2,22,4250.39745,42.5720561667,4490.2914,42.88325,155.589
4,22,4129.631475,42.3685480833,4490.2914,42.88325,230.458
8,22,4069.2664125,42.2113597973,4490.2914,42.88325,265.559
16,22,4039.047375,42.0614333333,4490.2914,42.88325,269.362
2,24,3432.17865,40.9626328333,3601.8039,41.300375,154.321
4,24,3347.069775,40.7528559167,3601.8039,41.300375,230.435
8,24,3304.4091375,40.5993910473,3601.8039,41.300375,266.114
16,24,3282.94035,40.4578335069,3601.8039,41.300375,271.067
2,26,2800.72545,39.5549070833,2920.9986,39.9195,154.227
4,26,2740.0563,39.3356066667,2920.9986,39.9195,230.784
8,26,2709.74415,39.1840043919,2920.9986,39.9195,264.924
16,26,2694.4957125,39.0515784722,2920.9986,39.9195,269.898
2,28,2294.43975,38.2682610833,2381.8854,38.66975,152.957
4,28,2250.680175,38.0349095833,2381.8854,38.66975,228.396
8,28,2228.76795,37.8803991554,2381.8854,38.66975,262.941
16,28,2217.7644,37.7530086806,2381.8854,38.66975,268.063
2,30,1805.95695,36.941502,1878.2364,37.42675,158.652
4,30,1769.597625,36.66777725,1878.2364,37.42675,237.3
8,30,1751.50935,36.4963678209,1878.2364,37.42675,273.349
16,30,1742.47749375,36.3661388889,1878.2364,37.42675,277.253
2,32,1434.84045,35.6682705,1489.3944,36.20225,153.882
4,32,1407.2943,35.3720161667,1489.3944,36.20225,229.865
8,32,1393.576575,35.1935716216,1489.3944,36.20225,264.323
16,32,1386.73464375,35.0669631944,1489.3944,36.20225,268.139
2,34,1142.87175,34.5405343333,1186.5483,35.127625,154.759
4,34,1120.911375,34.2223785,1186.5483,35.127625,230.989
8,34,1109.93775,34.0342628378,1186.5483,35.127625,266.233
16,34,1104.4699875,33.9064884549,1186.5483,35.127625,270.087
