2,22,4539.0033,42.2129814904,4823.664,43.0795,137.085
4,22,4396.220325,41.2318900962,4823.664,43.0795,205.9
8,22,4323.9598875,40.389282959,4823.664,43.0795,236.338
16,22,4289.9829,39.8058423828,4823.664,43.0795,253.021
2,24,3745.93845,40.7144810096,3965.0532,41.45225,133.41
4,24,3636.102,39.8206791346,3965.0532,41.45225,199.375
8,24,3580.30485,39.027080957,3965.0532,41.45225,229.289
16,24,3554.179425,38.4691890137,3965.0532,41.45225,245.608
2,26,3107.8374,39.3297737019,3278.2539,39.956125,133.027
4,26,3022.243725,38.5176788462,3278.2539,39.956125,199.222
8,26,2978.717775,37.7738424316,3278.2539,39.956125,228.808
16,26,2958.526725,37.2398644043,3278.2539,39.956125,245.499
2,28,2578.47645,38.0529607212,2711.1195,38.586625,132.832
4,28,2511.662775,37.3145273077,2711.1195,38.586625,199.041
8,28,2477.754225,36.6141861816,2711.1195,38.586625,228.232
16,28,2462.00551875,36.1035126953,2711.1195,38.586625,244.56
2,30,2049.67935,36.8064270192,2162.646,37.287875,133.234
4,30,1992.909375,36.1167183173,2162.646,37.287875,199.364
8,30,1964.1363375,35.4477574707,2162.646,37.287875,228.878
16,30,1950.7748625,34.9553453613,2162.646,37.287875,245.263
2,32,1631.3238,35.5819286538,1720.1067,35.982125,133.104
4,32,1586.81505,34.9590260577,1720.1067,35.982125,199.529
8,32,1564.110225,34.3326603516,1720.1067,35.982125,229.257
16,32,1553.58045,33.8672948242,1720.1067,35.982125,245.136
2,34,1305.41355,34.5495074038,1378.8729,34.89425,133.329
4,34,1268.568975,33.9862238942,1378.8729,34.89425,201.827
8,34,1249.7998125,33.4037807617,1378.8729,34.89425,229.375
16,34,1241.126175,32.9624803223,1378.8729,34.89425,246.394
